Sensor,Set,Round,Path_Number,Paso1_From,Paso1_To,Paso1_Set,Paso1_Offset_K,Paso1_Error_K,Paso2_From,Paso2_To,Paso2_Set,Paso2_Offset_K,Paso2_Error_K,Paso3_From,Paso3_To,Paso3_Set,Paso3_Offset_K,Paso3_Error_K,Total_Offset_K,Total_Error_K
55184,29.0,1,3,55184,55263,29.0,0.09790465197691206,0.0002954521352785344,55263,55253,53.0,-0.10873452323109534,0.000424981068768744,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.5798002996757516,0.000546818245664474
55184,29.0,1,4,55184,55263,29.0,0.09790465197691206,0.0002954521352785344,55263,55227,53.0,0.08814358558853798,0.00031475215671300196,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.576621630578968,0.000464508193672542
55185,29.0,1,0,55185,PROMEDIO,29.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4929110051194624,0.00024077233727486623
55185,29.0,1,1,55185,55264,29.0,0.07546702547125275,0.0002216605461035783,55264,55253,53.0,-0.1733887115096387,0.00042197600203818805,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.49270848489154906,0.0005082385903630039
55185,29.0,1,2,55185,55264,29.0,0.07546702547125275,0.0002216605461035783,55264,55227,53.0,0.023489397309994622,0.0003106827282611556,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.48952981579476534,0.00041840665976000896
55185,29.0,1,3,55185,55263,29.0,0.015473703331080335,0.0003118697621353476,55263,55253,53.0,-0.10873452323109534,0.000424981068768744,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.49736935102991997,0.0005558605743217322
55185,29.0,1,4,55185,55263,29.0,0.015473703331080335,0.0003118697621353476,55263,55227,53.0,0.08814358558853798,0.00031475215671300196,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.49419068193313626,0.0004751196126057529
55186,31.0,1,0,55186,PROMEDIO,31.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.7208574762618629,0.0002440845545158085
55186,31.0,1,1,55186,55194,31.0,0.28467787121084315,0.00026713908813865697,55194,55253,53.0,-0.15173193709310331,0.00046811087437360606,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.7235761050476748,0.000567098231224079
55186,31.0,1,2,55186,55194,31.0,0.28467787121084315,0.00026713908813865697,55194,55227,53.0,0.04514617172653,0.0003709282977213846,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.7203974359508911,0.00048821928685257156
55186,31.0,1,3,55186,55186,31.0,0.0,0.0,55186,55253,53.0,0.13143074227619406,0.00047895126161935414,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.7220609132061291,0.0005103955639950986
55186,31.0,1,4,55186,55186,31.0,0.0,0.0,55186,55227,53.0,0.3283088510958274,0.0003845182991099815,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.7188822441093454,0.0004210241085059494
55187,31.0,1,0,55187,PROMEDIO,31.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4325362194597288,0.00026891329929282297
55187,31.0,1,1,55187,55186,31.0,-0.2884946735926228,0.0002938890123300201,55186,55253,53.0,0.13143074227619406,0.00047895126161935414,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.4335662396135062,0.0005889604259321585
55187,31.0,1,2,55187,55186,31.0,-0.2884946735926228,0.0002938890123300201,55186,55227,53.0,0.3283088510958274,0.0003845182991099815,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.43038757051672255,0.000513451118911571
55187,31.0,1,3,55187,55194,31.0,-0.00381680238177972,0.0002776182435778078,55194,55253,53.0,-0.15173193709310331,0.00046811087437360606,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.43508143145505196,0.0005721092558359398
55187,31.0,1,4,55187,55194,31.0,-0.00381680238177972,0.0002776182435778078,55194,55227,53.0,0.04514617172653,0.0003709282977213846,55227,48484,57.0,0.39057339301351796,0.00017148462786149745,0.43190276235826824,0.000494031040330977
55188,39.0,1,0,55188,PROMEDIO,39.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.506598144523545,0.00019826449584525098
55188,39.0,1,1,55188,55252,39.0,-0.007979022118669202,0.0002964148431710876,55252,55233,54.0,-0.018397266431904542,0.0002693361440642315,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.5052596626106235,0.00043704792713685343
55188,39.0,1,2,55188,55252,39.0,-0.007979022118669202,0.0002964148431710876,55252,55221,54.0,0.04797059454833206,0.0003304879045059064,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.5116837545838498,0.00046488119611679674
55188,39.0,1,3,55188,55188,39.0,0.0,0.0,55188,55233,54.0,-0.028999615671961042,0.00029402397236595216,55233,48484,57.0,0.5316359511611972,0.00017494905790855654,0.5026363354892361,0.00034213633129053346
55188,39.0,1,4,55188,55188,39.0,0.0,0.0,55188,55221,54.0,0.03736824530827556,0.0003508994056010509,55221,48484,57.0,0.471692182154187,0.0001379511225983251,0.5090604274624626,0.0003770423120517231
55189,26.0,1,0,55189,PROMEDIO,26.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.5181530878789283,0.00025506375408591544
55189,26.0,1,1,55189,54875,26.0,-0.009754229186728521,0.0003249148768571588,54875,49233,52.0,0.5785923204988072,0.00035270743210266177,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.51692279376592,0.0005077700223641263
55189,26.0,1,2,55189,54875,26.0,-0.009754229186728521,0.0003249148768571588,54875,55073,52.0,0.03512998082159546,0.00039990983597752385,55073,48484,57.0,0.4948031240044196,0.0001713242633252486,0.5201788756392866,0.0005430005131844829
55189,26.0,1,3,55189,55044,26.0,0.08132026251543566,0.0002766402331515424,55044,49233,52.0,0.48698237282522105,0.0003540727310673283,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.5163873377944981,0.00047932817905035094
55189,26.0,1,4,55189,55044,26.0,0.08132026251543566,0.0002766402331515424,55044,55073,52.0,-0.05647996685199064,0.00040111450127936393,55073,48484,57.0,0.4948031240044196,0.0001713242633252486,0.5196434196678646,0.0005165023377862599
55191,26.0,1,0,55191,PROMEDIO,26.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.49701481183020924,0.0002497493942089891
55191,26.0,1,1,55191,54875,26.0,-0.030886933825112817,0.0003081033104014567,54875,49233,52.0,0.5785923204988072,0.00035270743210266177,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.49579008912753564,0.0004971804182476409
55191,26.0,1,2,55191,54875,26.0,-0.030886933825112817,0.0003081033104014567,54875,55073,52.0,0.03512998082159546,0.00039990983597752385,55073,48484,57.0,0.4948031240044196,0.0001713242633252486,0.49904617100090226,0.000533111179770079
55191,26.0,1,3,55191,55044,26.0,0.06018755787705136,0.0002566861727389565,55044,49233,52.0,0.48698237282522105,0.0003540727310673283,49233,48484,57.0,-0.051915297546158666,0.00016690771626293665,0.49525463315611373,0.00046809558415879016
55191,26.0,1,4,55191,55044,26.0,0.06018755787705136,0.0002566861727389565,55044,55073,52.0,-0.05647996685199064,0.00040111450127936393,55073,48484,57.0,0.4948031240044196,0.0001713242633252486,0.49851071502948036,0.0005060954827064804
55192,29.0,1,0,55192,PROMEDIO,29.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.47059174055615255,0.0002359589964765083
55192,29.0,1,1,55192,55264,29.0,0.05316978079241648,0.00020090561233563278,55264,55253,53.0,-0.1733887115096387,0.00042197600203818805,55253,48484,57.0,0.590630170929935,0.00017637834543702863,0.47041124021271274,0.0004995359167299107
